# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.library.entities.serializer.load.entities.ms,1775549639677000000,1775549652883000000,0
workspaceModel.global.apply.state.to.project.ms,1775549639677000000,1775549652883000000,0
jps.app.storage.content.reader.load.component.ms,1775549639677000000,1775549652883000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775549639677000000,1775549652883000000,0
jps.global.get.libraries.ms,1775549639677000000,1775549652883000000,0
jps.global.initialize.library.bridges.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775549639677000000,1775549652883000000,0
workspaceModel.do.save.caches.ms,1775549639677000000,1775549652883000000,0
jps.global.handle.changed.events.ms,1775549639677000000,1775549652883000000,0
jps.global.handle.before.change.events.ms,1775549639677000000,1775549652883000000,0
jps.library.entities.serializer.save.entities.ms,1775549639677000000,1775549652883000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775549639677000000,1775549652883000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1775549639677000000,1775549652883000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775549639677000000,1775549652883000000,0
jps.global.get.library.ms,1775549639677000000,1775549652883000000,0
jps.save.global.entities.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775549639677000000,1775549652883000000,0
workspaceModel.save.cache.to.file.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775549639677000000,1775549652883000000,0
jps.global.get.library.by.name.ms,1775549639677000000,1775549652883000000,0
workspaceModel.global.updates.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.instances.count,1775549639677000000,1775549652883000000,3
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775549639677000000,1775549652883000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775549639677000000,1775549652883000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775549639677000000,1775549652883000000,0
workspaceModel.load.cache.metadata.from.file.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775549639677000000,1775549652883000000,0
workspaceModel.sync.entities.ms,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775549639677000000,1775549652883000000,0
workspaceModel.load.cache.from.file.ms,1775549639677000000,1775549652883000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775549639677000000,1775549652883000000,0
jps.load.initial.state.ms,1775549639677000000,1775549652883000000,16
workspaceModel.mutableEntityStorage.entities.ms,1775549639677000000,1775549652883000000,1
workspaceModel.global.updates.count,1775549639677000000,1775549652883000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775549639677000000,1775549652883000000,0
AWTEventQueue.dispatchTime90PNs,1775549639677000000,1775549652883000000,0
WriteAction.executionsCount,1775549639677000000,1775549652883000000,1
AWTEventQueue.dispatchTimeAvgNs,1775549639677000000,1775549652883000000,0.0
FlushQueue.executionTime90PNs,1775549639677000000,1775549652883000000,0
FlushQueue.executionTimeMaxNs,1775549639677000000,1775549652883000000,0
FlushQueue.executionTimeAvgNs,1775549639677000000,1775549652883000000,0.0
FlushQueue.tasksExecuted,1775549639677000000,1775549652883000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775549639677000000,1775549652883000000,148805
NonBlockingReadAction.failedExecutionTimeUs,1775549639677000000,1775549652883000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775549639677000000,1775549652883000000,15
FlushQueue.waitingTime90PNs,1775549639677000000,1775549652883000000,0
FlushQueue.queueSizeMax,1775549639677000000,1775549652883000000,0
FlushQueue.waitingTimeAvgNs,1775549639677000000,1775549652883000000,0.0
FlushQueue.queueSizeAvg,1775549639677000000,1775549652883000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1775549639677000000,1775549652883000000,10490299260
FlushQueue.queueSize90P,1775549639677000000,1775549652883000000,0
ReadAction.executionsCount,1775549639677000000,1775549652883000000,50085
AWTEventQueue.eventsDispatched,1775549639677000000,1775549652883000000,0
AWTEventQueue.dispatchTimeMaxNs,1775549639677000000,1775549652883000000,0
NonBlockingReadAction.failedExecutionsCount,1775549639677000000,1775549652883000000,0
FlushQueue.waitingTimeMaxNs,1775549639677000000,1775549652883000000,0
VFS.fileChildByName,1775549639677000000,1775549652883000000,13
VFS.invertedFileNameIndex.requests,1775549639677000000,1775549652883000000,0
VFS.fileByIdCache.hits,1775549639677000000,1775549652883000000,0
VFS.fileByIdCache.misses,1775549639677000000,1775549652883000000,0
cacheStateStorage.get.duration,1775549639677000000,1775549652883000000,0
cacheStateStorage.get.counter,1775549639677000000,1775549652883000000,10
cacheStateStorage.set.duration,1775549639677000000,1775549652883000000,0
cacheStateStorage.set.counter,1775549639677000000,1775549652883000000,0
